Zip,City,State,Latitude,Longitude,Latitude Radians,Longitude Radians,Timezone,Daylight savings time flag,geopoint
31806,Ellaville,GA,32.246795,-84.32008,0.562812746,-1.471663022,-5,1,"32.246795, -84.32008"
31747,Ellenton,GA,31.176563,-83.58801,0.544133674,-1.45888599,-5,1,"31.176563, -83.58801"
30294,Ellenwood,GA,33.639658,-84.26822,0.587122791,-1.470757894,-5,1,"33.639658, -84.26822"
31807,Ellerslie,GA,32.634965,-84.80137,0.569587591,-1.480063117,-5,1,"32.634965, -84.80137"
30540,Ellijay,GA,34.688716,-84.46716,0.605432307,-1.474230052,-5,1,"34.688716, -84.46716"
30137,Emerson,GA,34.124283,-84.75579,0.595581093,-1.479267596,-5,1,"34.124283, -84.75579"
31749,Enigma,GA,31.439212,-83.34041,0.548717764,-1.454564554,-5,1,"31.439212, -83.34041"
30541,Epworth,GA,34.925622,-84.42981,0.609567097,-1.473578171,-5,1,"34.925622, -84.42981"
30138,Esom Hill,GA,33.99994,-85.172297,0.593410898,-1.486537014,-5,1,"33.99994, -85.172297"
30724,Eton,GA,34.822176,-84.75967,0.607761624,-1.479335314,-5,1,"34.822176, -84.75967"
30809,Evans,GA,33.551145,-82.13949,0.585577948,-1.433604546,-5,1,"33.551145, -82.13949"
30212,Experiment,GA,33.278205,-84.288803,0.580814246,-1.471117135,-5,1,"33.278205, -84.288803"
30213,Fairburn,GA,33.565662,-84.59321,0.585831318,-1.476430039,-5,1,"33.565662, -84.59321"
30139,Fairmount,GA,34.434629,-84.70133,0.600997653,-1.478317089,-5,1,"34.434629, -84.70133"
31631,Fargo,GA,30.680867,-82.58028,0.535482147,-1.441297783,-5,1,"30.680867, -82.58028"
30638,Farmington,GA,33.775001,-83.42456,0.589484972,-1.456033249,-5,1,"33.775001, -83.42456"
30214,Fayetteville,GA,33.47875,-84.47668,0.584314417,-1.474396207,-5,1,"33.47875, -84.47668"
30215,Fayetteville,GA,33.40147,-84.46271,0.582965627,-1.474152385,-5,1,"33.40147, -84.46271"
30140,Felton,GA,33.88232,-85.234946,0.591358042,-1.487630445,-5,1,"33.88232, -85.234946"
31750,Fitzgerald,GA,31.720029,-83.25093,0.553618945,-1.453002834,-5,1,"31.720029, -83.25093"
31309,Fleming,GA,31.873145,-81.42676,0.556291323,-1.421165061,-5,1,"31.873145, -81.42676"
30725,Flintstone,GA,34.932348,-85.35064,0.609684488,-1.489649687,-5,1,"34.932348, -85.35064"
30216,Flovilla,GA,33.251174,-83.89284,0.580342466,-1.464206277,-5,1,"33.251174, -83.89284"
30542,Flowery Branch,GA,34.188281,-83.91813,0.596698069,-1.464647671,-5,1,"34.188281, -83.91813"
31537,Folkston,GA,30.860915,-82.02194,0.538624577,-1.431552912,-5,1,"30.860915, -82.02194"
30297,Forest Park,GA,33.615409,-84.36704,0.586699566,-1.472482628,-5,1,"33.615409, -84.36704"
30298,Forest Park,GA,33.500697,-84.351273,0.584697464,-1.472207442,-5,1,"33.500697, -84.351273"
31029,Forsyth,GA,33.0409,-83.92941,0.576672493,-1.464844544,-5,1,"33.0409, -83.92941"
31995,Fort Benning,GA,32.495841,-84.963981,0.567159419,-1.482901214,-5,1,"32.495841, -84.963981"
31905,Fort Benning,GA,32.37349,-84.90612,0.565023991,-1.481891349,-5,1,"32.37349, -84.90612"
31751,Fort Gaines,GA,31.631333,-85.03241,0.552070908,-1.484095525,-5,1,"31.631333, -85.03241"
30742,Fort Oglethorpe,GA,34.948979,-85.25212,0.609974754,-1.487930188,-5,1,"34.948979, -85.25212"
31315,Fort Stewart,GA,31.886944,-81.60109,0.556532161,-1.424207694,-5,1,"31.886944, -81.60109"
31314,Fort Stewart,GA,31.868699,-81.61083,0.556213726,-1.424377689,-5,1,"31.868699, -81.61083"
31030,Fort Valley,GA,32.55568,-83.88641,0.568203806,-1.464094052,-5,1,"32.55568, -83.88641"
31808,Fortson,GA,32.638885,-85.00736,0.569656007,-1.48365832,-5,1,"32.638885, -85.00736"
31752,Fowlstown,GA,30.803291,-84.54711,0.537618848,-1.475625443,-5,1,"30.803291, -84.54711"
30217,Franklin,GA,33.298014,-85.12243,0.581159979,-1.485666671,-5,1,"33.298014, -85.12243"
30639,Franklin Springs,GA,34.281721,-83.14746,0.598328905,-1.451196942,-5,1,"34.281721, -83.14746"
31753,Funston,GA,31.205365,-83.877554,0.544636364,-1.463939486,-5,1,"31.205365, -83.877554"
30506,Gainesville,GA,34.346102,-83.901,0.599452565,-1.464348696,-5,1,"34.346102, -83.901"
30501,Gainesville,GA,34.306643,-83.82352,0.598763876,-1.462996415,-5,1,"34.306643, -83.82352"
30505,Gainesville,GA,34.306188,-83.838936,0.598755934,-1.463265475,-5,1,"34.306188, -83.838936"
30503,Gainesville,GA,34.345432,-83.950541,0.599440871,-1.465213349,-5,1,"34.345432, -83.950541"
30507,Gainesville,GA,34.253714,-83.77348,0.59784009,-1.462123052,-5,1,"34.253714, -83.77348"
30504,Gainesville,GA,34.274355,-83.87003,0.598200344,-1.463808167,-5,1,"34.274355, -83.87003"
30425,Garfield,GA,32.632683,-82.036,0.569547762,-1.431798305,-5,1,"32.632683, -82.036"
30218,Gay,GA,33.121379,-84.58776,0.578077116,-1.476334919,-5,1,"33.121379, -84.58776"
31810,Geneva,GA,32.57791,-84.54513,0.568591793,-1.475590885,-5,1,"32.57791, -84.54513"
31754,Georgetown,GA,31.860476,-85.07534,0.556070207,-1.484844795,-5,1,"31.860476, -85.07534"
30810,Gibson,GA,33.236721,-82.58135,0.580090214,-1.441316458,-5,1,"33.236721, -82.58135"
30543,Gillsville,GA,34.299459,-83.65226,0.598638491,-1.460007364,-5,1,"34.299459, -83.65226"
30426,Girard,GA,33.032445,-81.63251,0.576524925,-1.424756076,-5,1,"33.032445, -81.63251"
30219,Glenn,GA,33.157214,-85.170588,0.578702555,-1.486507186,-5,1,"33.157214, -85.170588"
30427,Glennville,GA,31.945767,-81.93594,0.557558816,-1.430051929,-5,1,"31.945767, -81.93594"
30428,Glenwood,GA,32.190739,-82.69115,0.561834384,-1.44323283,-5,1,"32.190739, -82.69115"
30641,Good Hope,GA,33.766057,-83.57597,0.58932887,-1.458675852,-5,1,"33.766057, -83.57597"
31031,Gordon,GA,32.891499,-83.32748,0.574064953,-1.454338883,-5,1,"32.891499, -83.32748"
30811,Gough,GA,33.050487,-81.929165,0.576839818,-1.429933683,-5,1,"33.050487, -81.929165"
30812,Gracewood,GA,33.386041,-82.090996,0.58269634,-1.432758166,-5,1,"33.386041, -82.090996"
30220,Grantville,GA,33.230734,-84.82543,0.579985721,-1.480483043,-5,1,"33.230734, -84.82543"
31032,Gray,GA,33.003455,-83.55078,0.576018954,-1.458236204,-5,1,"33.003455, -83.55078"
30017,Grayson,GA,33.888829,-83.96848,0.591471646,-1.465526444,-5,1,"33.888829, -83.96848"
30726,Graysville,GA,34.975939,-85.1416,0.610445295,-1.48600125,-5,1,"34.975939, -85.1416"
30642,Greensboro,GA,33.547041,-83.19797,0.58550632,-1.452078507,-5,1,"33.547041, -83.19797"
30652,Greensboro,GA,33.559342,-83.364156,0.585721013,-1.454979,-5,1,"33.559342, -83.364156"
30222,Greenville,GA,33.034761,-84.73593,0.576565347,-1.478920973,-5,1,"33.034761, -84.73593"
30223,Griffin,GA,33.268185,-84.27306,0.580639364,-1.470842368,-5,1,"33.268185, -84.27306"
30224,Griffin,GA,33.215454,-84.25427,0.579719035,-1.47051442,-5,1,"33.215454, -84.25427"
30813,Grovetown,GA,33.459489,-82.20102,0.583978249,-1.434678447,-5,1,"33.459489, -82.20102"
31312,Guyton,GA,32.313816,-81.3908,0.563982483,-1.420537441,-5,1,"32.313816, -81.3908"
31033,Haddock,GA,33.053288,-83.43902,0.576888704,-1.456285624,-5,1,"33.053288, -83.43902"
30429,Hagan,GA,32.159458,-81.93724,0.561288428,-1.430074618,-5,1,"32.159458, -81.93724"
31632,Hahira,GA,30.991859,-83.36415,0.540909981,-1.454978896,-5,1,"30.991859, -83.36415"
31811,Hamilton,GA,32.722333,-84.95803,0.57111245,-1.48279735,-5,1,"32.722333, -84.95803"
30228,Hampton,GA,33.401827,-84.30152,0.582971857,-1.471339088,-5,1,"33.401827, -84.30152"
30229,Haralson,GA,33.232156,-84.56854,0.58001054,-1.475999467,-5,1,"33.232156, -84.56854"
31034,Hardwick,GA,33.040103,-83.2182,0.576658583,-1.452431588,-5,1,"33.040103, -83.2182"
30814,Harlem,GA,33.42359,-82.31013,0.583351693,-1.436582776,-5,1,"33.42359, -82.31013"
31035,Harrison,GA,32.835471,-82.70761,0.57308708,-1.443520111,-5,1,"32.835471, -82.70761"
31756,Hartsfield,GA,31.177174,-83.96555,0.544144338,-1.465475306,-5,1,"31.177174, -83.96555"
30643,Hartwell,GA,34.366948,-82.9201,0.599816396,-1.447228761,-5,1,"34.366948, -82.9201"
31036,Hawkinsville,GA,32.270314,-83.48517,0.56322323,-1.457091093,-5,1,"32.270314, -83.48517"
31539,Hazlehurst,GA,31.844772,-82.59809,0.555796121,-1.441608626,-5,1,"31.844772, -82.59809"
30545,Helen,GA,34.713441,-83.74189,0.60586384,-1.461571702,-5,1,"34.713441, -83.74189"
31037,Helena,GA,32.094127,-82.91713,0.560148187,-1.447176925,-5,1,"32.094127, -82.91713"
30815,Hephzibah,GA,33.32157,-82.08872,0.581571108,-1.432718443,-5,1,"33.32157, -82.08872"
30546,Hiawassee,GA,34.923847,-83.7231,0.609536118,-1.461243755,-5,1,"34.923847, -83.7231"
30645,High Shoals,GA,33.801274,-83.516374,0.589943523,-1.457635706,-5,1,"33.801274, -83.516374"
31038,Hillsboro,GA,33.172786,-83.63554,0.578974338,-1.459715545,-5,1,"33.172786, -83.63554"
31313,Hinesville,GA,31.828575,-81.61617,0.55551343,-1.424470889,-5,1,"31.828575, -81.61617"
31310,Hinesville,GA,31.806832,-81.437074,0.555133943,-1.421345074,-5,1,"31.806832, -81.437074"
30141,Hiram,GA,33.867574,-84.77103,0.591100676,-1.479533584,-5,1,"33.867574, -84.77103"
31542,Hoboken,GA,31.1747,-82.13812,0.544101158,-1.433580635,-5,1,"31.1747, -82.13812"
30230,Hogansville,GA,33.173516,-84.91737,0.578987079,-1.482087699,-5,1,"33.173516, -84.91737"
30142,Holly Springs,GA,34.242944,-84.458326,0.597652118,-1.474075869,-5,1,"34.242944, -84.458326"
30547,Homer,GA,34.348822,-83.47738,0.599500038,-1.456955132,-5,1,"34.348822, -83.47738"
31634,Homerville,GA,31.062818,-82.72399,0.542148449,-1.443805996,-5,1,"31.062818, -82.72399"
31543,Hortense,GA,31.320167,-81.85818,0.546640036,-1.428694761,-5,1,"31.320167, -81.85818"
30548,Hoschton,GA,34.097915,-83.77864,0.595120885,-1.462213111,-5,1,"34.097915, -83.77864"
31039,Howard,GA,32.587537,-84.3895,0.568759816,-1.472874629,-5,1,"32.587537, -84.3895"
30646,Hull,GA,34.065588,-83.31318,0.594556672,-1.454089301,-5,1,"34.065588, -83.31318"
31041,Ideal,GA,32.371371,-84.18258,0.564987007,-1.469263194,-5,1,"32.371371, -84.18258"
30647,Ila,GA,34.120239,-83.288117,0.595510512,-1.453651869,-5,1,"34.120239, -83.288117"
30232,Inman,GA,33.403811,-84.504403,0.583006485,-1.474880065,-5,1,"33.403811, -84.504403"
31759,Iron City,GA,31.011595,-84.80242,0.541254439,-1.480081443,-5,1,"31.011595, -84.80242"
31042,Irwinton,GA,32.7615,-83.1612,0.571796043,-1.45143675,-5,1,"32.7615, -83.1612"
31760,Irwinville,GA,31.706283,-83.408633,0.553379032,-1.45575527,-5,1,"31.706283, -83.408633"
30283,Jackson,GA,33.295159,-83.965099,0.58111015,-1.465467434,-5,1,"33.295159, -83.965099"
30233,Jackson,GA,33.294522,-83.97568,0.581099032,-1.465652108,-5,1,"33.294522, -83.97568"
31544,Jacksonville,GA,31.840974,-82.96137,0.555729833,-1.447949058,-5,1,"31.840974, -82.96137"
31761,Jakin,GA,31.113122,-85.00251,0.543026419,-1.483573672,-5,1,"31.113122, -85.00251"
30143,Jasper,GA,34.454934,-84.41583,0.601352042,-1.473334174,-5,1,"34.454934, -84.41583"
30549,Jefferson,GA,34.112581,-83.58251,0.595376855,-1.458789997,-5,1,"34.112581, -83.58251"
31044,Jeffersonville,GA,32.630784,-83.37027,0.569514618,-1.45508571,-5,1,"32.630784, -83.37027"
31527,Jekyll Island,GA,31.06419,-81.42072,0.542172395,-1.421059643,-5,1,"31.06419, -81.42072"
30234,Jenkinsburg,GA,33.325951,-84.03346,0.581647571,-1.466660559,-5,1,"33.325951, -84.03346"
30018,Jersey,GA,33.717989,-83.801451,0.588489925,-1.462611238,-5,1,"33.717989, -83.801451"
31545,Jesup,GA,31.636895,-81.90843,0.552167983,-1.429571789,-5,1,"31.636895, -81.90843"
31598,Jesup,GA,31.578181,-81.880222,0.55114323,-1.429079466,-5,1,"31.578181, -81.880222"
31599,Jesup,GA,31.578181,-81.880222,0.55114323,-1.429079466,-5,1,"31.578181, -81.880222"
31546,Jesup,GA,31.575166,-81.86481,0.551090609,-1.428810476,-5,1,"31.575166, -81.86481"
31045,Jewell,GA,33.285774,-82.7749,0.58094635,-1.444694543,-5,1,"33.285774, -82.7749"
30236,Jonesboro,GA,33.528345,-84.33347,0.585180013,-1.471896721,-5,1,"33.528345, -84.33347"
30237,Jonesboro,GA,33.500697,-84.351273,0.584697464,-1.472207442,-5,1,"33.500697, -84.351273"
30238,Jonesboro,GA,33.49348,-84.37871,0.584571504,-1.472686308,-5,1,"33.49348, -84.37871"
31046,Juliette,GA,33.054591,-83.78583,0.576911446,-1.4623386,-5,1,"33.054591, -83.78583"
31812,Junction City,GA,32.614374,-84.44513,0.56922821,-1.473845556,-5,1,"32.614374, -84.44513"
31047,Kathleen,GA,32.509384,-83.64773,0.567395789,-1.4599283,-5,1,"32.509384, -83.64773"
30144,Kennesaw,GA,34.038949,-84.59706,0.594091734,-1.476497235,-5,1,"34.038949, -84.59706"
30152,Kennesaw,GA,34.002147,-84.63392,0.593449418,-1.477140563,-5,1,"34.002147, -84.63392"
30816,Keysville,GA,33.16249,-82.18933,0.578794639,-1.434474419,-5,1,"33.16249, -82.18933"
31547,Kings Bay,GA,30.804684,-81.627717,0.537643161,-1.424672423,-5,1,"30.804684, -81.627717"
31548,Kingsland,GA,30.793409,-81.68428,0.537446375,-1.425659633,-5,1,"30.793409, -81.68428"
30145,Kingston,GA,34.237986,-84.97801,0.597565585,-1.483146066,-5,1,"34.237986, -84.97801"
31049,Kite,GA,32.69992,-82.51381,0.570721269,-1.440137663,-5,1,"32.69992, -82.51381"
31050,Knoxville,GA,32.742085,-83.94646,0.571457187,-1.465142122,-5,1,"32.742085, -83.94646"
30728,La Fayette,GA,34.696201,-85.25824,0.605562945,-1.488037002,-5,1,"34.696201, -85.25824"
30241,Lagrange,GA,33.036715,-84.98895,0.576599451,-1.483337005,-5,1,"33.036715, -84.98895"
30261,Lagrange,GA,33.04567,-85.048995,0.576755745,-1.484384988,-5,1,"33.04567, -85.048995"
30240,Lagrange,GA,33.029838,-85.0745,0.576479425,-1.484830134,-5,1,"33.029838, -85.0745"
31636,Lake Park,GA,30.72289,-83.13302,0.536215586,-1.450944916,-5,1,"30.72289, -83.13302"
31635,Lakeland,GA,31.055578,-83.07103,0.542022087,-1.449862987,-5,1,"31.055578, -83.07103"
30552,Lakemont,GA,34.763553,-83.44201,0.60673846,-1.456337809,-5,1,"34.763553, -83.44201"
30553,Lavonia,GA,34.450501,-83.09448,0.601274671,-1.450272266,-5,1,"34.450501, -83.09448"
30043,Lawrenceville,GA,34.001159,-84.01487,0.593432174,-1.466336102,-5,1,"34.001159, -84.01487"
30045,Lawrenceville,GA,33.949054,-83.98565,0.59252277,-1.465826117,-5,1,"33.949054, -83.98565"
30046,Lawrenceville,GA,33.960353,-84.037859,0.592719975,-1.466737336,-5,1,"33.960353, -84.037859"
30044,Lawrenceville,GA,33.91967,-84.07482,0.592009923,-1.467382427,-5,1,"33.91967, -84.07482"
30042,Lawrenceville,GA,33.929464,-84.103226,0.59218086,-1.467878205,-5,1,"33.929464, -84.103226"
31762,Leary,GA,31.454628,-84.51726,0.548986824,-1.475104462,-5,1,"31.454628, -84.51726"
30146,Lebanon,GA,34.242944,-84.458326,0.597652118,-1.474075869,-5,1,"34.242944, -84.458326"
31763,Leesburg,GA,31.714526,-84.16931,0.553522899,-1.469031589,-5,1,"31.714526, -84.16931"
31637,Lenox,GA,31.291612,-83.45328,0.546141658,-1.456534508,-5,1,"31.291612, -83.45328"
31337,Lenox,GA,31.271852,-83.459054,0.545796781,-1.456635283,-5,1,"31.271852, -83.459054"
31764,Leslie,GA,31.98309,-84.06866,0.558210225,-1.467274915,-5,1,"31.98309, -84.06866"
30648,Lexington,GA,33.863779,-83.06063,0.591034441,-1.449681472,-5,1,"33.863779, -83.06063"
30048,Lilburn,GA,33.960353,-84.037859,0.592719975,-1.466737336,-5,1,"33.960353, -84.037859"
30047,Lilburn,GA,33.872371,-84.11655,0.591184399,-1.468110753,-5,1,"33.872371, -84.11655"
31051,Lilly,GA,32.148624,-83.88003,0.561099339,-1.4639827,-5,1,"32.148624, -83.88003"
30817,Lincolnton,GA,33.765566,-82.43899,0.5893203,-1.438831808,-5,1,"33.765566, -82.43899"
30147,Lindale,GA,34.175095,-85.18084,0.59646793,-1.486686118,-5,1,"34.175095, -85.18084"
30122,Lithia Springs,GA,33.776137,-84.64484,0.589504799,-1.477331153,-5,1,"33.776137, -84.64484"
30058,Lithonia,GA,33.750257,-84.0964,0.589053108,-1.467759069,-5,1,"33.750257, -84.0964"
30038,Lithonia,GA,33.676358,-84.15381,0.587763327,-1.468761063,-5,1,"33.676358, -84.15381"
31052,Lizella,GA,32.788484,-83.80726,0.572267003,-1.462712624,-5,1,"32.788484, -83.80726"
30248,Locust Grove,GA,33.351277,-84.10645,0.582089593,-1.467934475,-5,1,"33.351277, -84.10645"
30052,Loganville,GA,33.823809,-83.89423,0.590336833,-1.464230537,-5,1,"33.823809, -83.89423"
30750,Lookout Mountain,GA,34.957134,-85.37183,0.610117085,-1.490019522,-5,1,"34.957134, -85.37183"
30434,Louisville,GA,33.008983,-82.378,0.576115436,-1.437767331,-5,1,"33.008983, -82.378"
31814,Louvale,GA,32.154164,-84.83857,0.56119603,-1.480712379,-5,1,"32.154164, -84.83857"
30250,Lovejoy,GA,33.437428,-84.31519,0.583593212,-1.471577675,-5,1,"33.437428, -84.31519"
31316,Ludowici,GA,31.74991,-81.75813,0.554140467,-1.426948559,-5,1,"31.74991, -81.75813"
30554,Lula,GA,34.391688,-83.65979,0.600248191,-1.460138787,-5,1,"34.391688, -83.65979"
31549,Lumber City,GA,31.928525,-82.69332,0.557257887,-1.443270703,-5,1,"31.928525, -82.69332"
31815,Lumpkin,GA,32.030297,-84.81218,0.559034143,-1.480251787,-5,1,"32.030297, -84.81218"
30251,Luthersville,GA,33.201986,-84.69943,0.579483974,-1.478283928,-5,1,"33.201986, -84.69943"
30730,Lyerly,GA,34.376063,-85.4043,0.599975483,-1.49058623,-5,1,"34.376063, -85.4043"
30436,Lyons,GA,32.177508,-82.30448,0.56160346,-1.436484165,-5,1,"32.177508, -82.30448"
30126,Mableton,GA,33.817738,-84.56087,0.590230874,-1.4758656,-5,1,"33.817738, -84.56087"
31211,Macon,GA,32.878304,-83.59963,0.573834657,-1.459088797,-5,1,"32.878304, -83.59963"
31210,Macon,GA,32.88899,-83.72204,0.574021163,-1.461225254,-5,1,"32.88899, -83.72204"
31217,Macon,GA,32.839005,-83.56749,0.57314876,-1.458527848,-5,1,"32.839005, -83.56749"
31298,Macon,GA,32.87333,-83.708399,0.573747845,-1.460987174,-5,1,"32.87333, -83.708399"
31213,Macon,GA,32.839289,-83.638752,0.573153717,-1.459771605,-5,1,"32.839289, -83.638752"
31204,Macon,GA,32.844872,-83.67119,0.573251159,-1.460337755,-5,1,"32.844872, -83.67119"
31201,Macon,GA,32.830839,-83.63529,0.573006237,-1.459711181,-5,1,"32.830839, -83.63529"
31295,Macon,GA,32.810189,-83.569001,0.572645826,-1.45855422,-5,1,"32.810189, -83.569001"
31207,Macon,GA,32.830389,-83.648552,0.572998383,-1.459942647,-5,1,"32.830389, -83.648552"
31220,Macon,GA,32.862246,-83.78665,0.573554392,-1.462352912,-5,1,"32.862246, -83.78665"
31208,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31299,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31212,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31209,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31221,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31205,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31296,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31203,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31294,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31202,Macon,GA,32.806707,-83.691315,0.572585054,-1.460689002,-5,1,"32.806707, -83.691315"
31206,Macon,GA,32.79904,-83.67216,0.572451239,-1.460354684,-5,1,"32.79904, -83.67216"
31216,Macon,GA,32.730641,-83.6793,0.571257452,-1.460479301,-5,1,"32.730641, -83.6793"
31297,Macon,GA,32.70045,-83.657207,0.570730519,-1.460093705,-5,1,"32.70045, -83.657207"
30650,Madison,GA,33.588436,-83.47936,0.586228799,-1.456989689,-5,1,"33.588436, -83.47936"
30438,Manassas,GA,32.152792,-82.01301,0.561172084,-1.431397054,-5,1,"32.152792, -82.01301"
31816,Manchester,GA,32.862377,-84.60879,0.573556679,-1.476701962,-5,1,"32.862377, -84.60879"
31550,Manor,GA,31.101953,-82.58299,0.542831484,-1.441345082,-5,1,"31.101953, -82.58299"
30055,Mansfield,GA,33.504952,-83.74735,0.584771728,-1.461666997,-5,1,"33.504952, -83.74735"
30148,Marble Hill,GA,34.452988,-84.25925,0.601318078,-1.470601338,-5,1,"34.452988, -84.25925"
30066,Marietta,GA,34.027533,-84.51475,0.593892487,-1.475060654,-5,1,"34.027533, -84.51475"
30062,Marietta,GA,33.99605,-84.47464,0.593343005,-1.474360602,-5,1,"33.99605, -84.47464"
30068,Marietta,GA,33.965601,-84.4433,0.59281157,-1.473813616,-5,1,"33.965601, -84.4433"
30063,Marietta,GA,33.965294,-84.511209,0.592806212,-1.474998852,-5,1,"33.965294, -84.511209"
30067,Marietta,GA,33.933002,-84.47633,0.59224261,-1.474390099,-5,1,"33.933002, -84.47633"
30090,Marietta,GA,33.952451,-84.547082,0.592582059,-1.475624954,-5,1,"33.952451, -84.547082"
30060,Marietta,GA,33.932052,-84.54746,0.592226029,-1.475631551,-5,1,"33.932052, -84.54746"
30061,Marietta,GA,33.932842,-84.556004,0.592239817,-1.475780672,-5,1,"33.932842, -84.556004"
30064,Marietta,GA,33.946735,-84.602,0.592482296,-1.476583454,-5,1,"33.946735, -84.602"
30006,Marietta,GA,33.912473,-84.557181,0.591884311,-1.475801215,-5,1,"33.912473, -84.557181"
30069,Marietta,GA,33.912473,-84.557181,0.591884311,-1.475801215,-5,1,"33.912473, -84.557181"
30007,Marietta,GA,33.912473,-84.557181,0.591884311,-1.475801215,-5,1,"33.912473, -84.557181"
30065,Marietta,GA,33.912473,-84.557181,0.591884311,-1.475801215,-5,1,"33.912473, -84.557181"
30008,Marietta,GA,33.907336,-84.5788,0.591794654,-1.476178537,-5,1,"33.907336, -84.5788"
31507,Marshallville,GA,32.452926,-83.944336,0.566410411,-1.465105052,-5,1,"32.452926, -83.944336"
31057,Marshallville,GA,32.446656,-83.93413,0.566300978,-1.464926923,-5,1,"32.446656, -83.93413"
30557,Martin,GA,34.491829,-83.17539,0.601995981,-1.451684412,-5,1,"34.491829, -83.17539"
30818,Matthews,GA,33.244829,-82.32636,0.580231725,-1.436866043,-5,1,"33.244829, -82.32636"
31058,Mauk,GA,32.498727,-84.42804,0.567209789,-1.473547279,-5,1,"32.498727, -84.42804"
30671,Maxeys,GA,33.748344,-83.18538,0.58901972,-1.451858771,-5,1,"33.748344, -83.18538"
30558,Maysville,GA,34.258054,-83.56058,0.597915838,-1.458407246,-5,1,"34.258054, -83.56058"
30555,McCaysville,GA,34.977037,-84.39839,0.610464458,-1.473029789,-5,1,"34.977037, -84.39839"
30252,Mcdonough,GA,33.464387,-84.08154,0.584063735,-1.467499713,-5,1,"33.464387, -84.08154"
30253,Mcdonough,GA,33.455031,-84.17215,0.583900442,-1.469081156,-5,1,"33.455031, -84.17215"
31054,McIntyre,GA,32.875574,-83.19785,0.57378701,-1.452076413,-5,1,"32.875574, -83.19785"
31055,McRae,GA,32.045313,-82.8916,0.559296222,-1.446731342,-5,1,"32.045313, -82.8916"
30256,Meansville,GA,33.015476,-84.32187,0.57622876,-1.471694263,-5,1,"33.015476, -84.32187"
31765,Meigs,GA,31.082141,-84.05767,0.542485699,-1.467083103,-5,1,"31.082141, -84.05767"
31318,Meldrim,GA,32.141974,-81.37892,0.560983274,-1.420330096,-5,1,"32.141974, -81.37892"
30731,Menlo,GA,34.553485,-85.47893,0.603072081,-1.49188877,-5,1,"34.553485, -85.47893"
31319,Meridian,GA,31.478486,-81.34528,0.549403224,-1.419742967,-5,1,"31.478486, -81.34528"
31551,Mershon,GA,31.496025,-82.27322,0.549709338,-1.435938575,-5,1,"31.496025, -82.27322"
30819,Mesena,GA,33.432384,-82.625213,0.583505178,-1.442082012,-5,1,"33.432384, -82.625213"
30439,Metter,GA,32.414401,-82.05534,0.565738023,-1.432135852,-5,1,"32.414401, -82.05534"
31820,Midland,GA,32.566197,-84.84122,0.568387363,-1.48075863,-5,1,"32.566197, -84.84122"
30441,Midville,GA,32.792831,-82.23715,0.572342872,-1.435309035,-5,1,"32.792831, -82.23715"
31320,Midway,GA,31.788811,-81.37637,0.554819417,-1.42028559,-5,1,"31.788811, -81.37637"
31060,Milan,GA,32.003035,-83.06337,0.558558331,-1.449729294,-5,1,"32.003035, -83.06337"
31062,Milledgeville,GA,33.087138,-83.22492,0.577479498,-1.452548874,-5,1,"33.087138, -83.22492"
31061,Milledgeville,GA,33.083579,-83.23397,0.577417382,-1.452706826,-5,1,"33.083579, -83.23397"
30442,Millen,GA,32.802448,-81.98381,0.57251072,-1.430887418,-5,1,"32.802448, -81.98381"
31552,Millwood,GA,31.281103,-82.6201,0.545958241,-1.441992773,-5,1,"31.281103, -82.6201"
30257,Milner,GA,33.136567,-84.19386,0.578342197,-1.469460067,-5,1,"33.136567, -84.19386"
30559,Mineral Bluff,GA,34.949755,-84.28317,0.609988298,-1.471018821,-5,1,"34.949755, -84.28317"
30820,Mitchell,GA,33.224199,-82.713,0.579871664,-1.443614184,-5,1,"33.224199, -82.713"
30258,Molena,GA,32.999261,-84.47168,0.575945755,-1.474308941,-5,1,"32.999261, -84.47168"
30656,Monroe,GA,33.857423,-83.71899,0.590923508,-1.461172022,-5,1,"33.857423, -83.71899"
30655,Monroe,GA,33.786041,-83.69901,0.589677657,-1.460823305,-5,1,"33.786041, -83.69901"
31063,Montezuma,GA,32.293293,-83.98913,0.563624289,-1.465886854,-5,1,"32.293293, -83.98913"
31064,Monticello,GA,33.319093,-83.70862,0.581527877,-1.460991031,-5,1,"33.319093, -83.70862"
31065,Montrose,GA,32.564036,-83.16019,0.568349646,-1.451419122,-5,1,"32.564036, -83.16019"
